DBLP.xml, Factory::create, 00:05:14.118_902
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_251
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_251
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_287
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_252
DBLP.xml, subtree_size, 00:00:00.000_252
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_252
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_251
DBLP.xml, subtree_size, 00:00:00.000_250
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_250
DBLP.xml, subtree_size, 00:00:00.000_256
DBLP.xml, subtree_size, 00:00:00.000_252
DBLP.xml, subtree_size, 00:00:00.000_249
DBLP.xml, subtree_size, 00:00:00.000_250
DBLP.xml, subtree_size, 00:00:00.000_265
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_301
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_264
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_265
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_289
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_264
DBLP.xml, subtree_size, 00:00:00.000_266
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_268
DBLP.xml, subtree_size, 00:00:00.000_267
DBLP.xml, subtree_size, 00:00:00.000_271
DBLP.xml, subtree_size, 00:00:00.000_269
DBLP.xml, subtree_size, 00:00:00.000_268
DBLP.xml, subtree_size, 00:00:00.000_268
DBLP.xml, subtree_size, 00:00:00.000_268
DBLP.xml, subtree_size, 00:00:00.000_270
DBLP.xml, subtree_size, 00:00:00.000_267
DBLP.xml, subtree_size, 00:00:00.000_267
DBLP.xml, subtree_size, 00:00:00.000_268
DBLP.xml, subtree_size, 00:00:00.000_273
DBLP.xml, subtree_size, 00:00:00.000_269
DBLP.xml, subtree_size, 00:00:00.000_268
DBLP.xml, subtree_size, 00:00:00.000_268
DBLP.xml, subtree_size, 00:00:00.000_267
DBLP.xml, subtree_size, 00:00:00.000_266
DBLP.xml, subtree_size, 00:00:00.000_267
DBLP.xml, subtree_size, 00:00:00.000_264
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_265
DBLP.xml, subtree_size, 00:00:00.000_272
DBLP.xml, subtree_size, 00:00:00.000_265
DBLP.xml, subtree_size, 00:00:00.000_264
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_265
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_299
DBLP.xml, subtree_size, 00:00:00.000_269
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_256
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_256
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_251
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_256
DBLP.xml, subtree_size, 00:00:00.000_256
DBLP.xml, subtree_size, 00:00:00.000_269
DBLP.xml, subtree_size, 00:00:00.000_274
DBLP.xml, subtree_size, 00:00:00.000_278
DBLP.xml, subtree_size, 00:00:00.000_269
DBLP.xml, subtree_size, 00:00:00.000_275
DBLP.xml, subtree_size, 00:00:00.000_275
DBLP.xml, subtree_size, 00:00:00.000_272
DBLP.xml, subtree_size, 00:00:00.000_272
DBLP.xml, subtree_size, 00:00:00.000_274
DBLP.xml, subtree_size, 00:00:00.000_273
DBLP.xml, subtree_size, 00:00:00.000_275
DBLP.xml, subtree_size, 00:00:00.000_275
DBLP.xml, subtree_size, 00:00:00.000_279
DBLP.xml, subtree_size, 00:00:00.000_279
DBLP.xml, subtree_size, 00:00:00.000_281
DBLP.xml, subtree_size, 00:00:00.000_278
DBLP.xml, subtree_size, 00:00:00.000_274
DBLP.xml, subtree_size, 00:00:00.000_291
DBLP.xml, subtree_size, 00:00:00.000_275
DBLP.xml, subtree_size, 00:00:00.000_275
DBLP.xml, subtree_size, 00:00:00.000_277
DBLP.xml, subtree_size, 00:00:00.000_274
DBLP.xml, subtree_size, 00:00:00.000_275
DBLP.xml, subtree_size, 00:00:00.000_274
DBLP.xml, subtree_size, 00:00:00.000_272
DBLP.xml, subtree_size, 00:00:00.000_275
DBLP.xml, subtree_size, 00:00:00.000_276
DBLP.xml, subtree_size, 00:00:00.000_270
DBLP.xml, subtree_size, 00:00:00.000_279
DBLP.xml, subtree_size, 00:00:00.000_275
DBLP.xml, subtree_size, 00:00:00.000_269
DBLP.xml, subtree_size, 00:00:00.000_269
DBLP.xml, subtree_size, 00:00:00.000_264
DBLP.xml, subtree_size, 00:00:00.000_266
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_264
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_264
DBLP.xml, subtree_size, 00:00:00.000_270
DBLP.xml, subtree_size, 00:00:00.000_284
DBLP.xml, subtree_size, 00:00:00.000_264
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_265
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_264
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_266
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_266
DBLP.xml, subtree_size, 00:00:00.000_266
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_256
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_256
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_267
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_266
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_264
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_298
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_265
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_256
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_256
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_285
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_266
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_270
DBLP.xml, subtree_size, 00:00:00.000_265
DBLP.xml, subtree_size, 00:00:00.000_266
DBLP.xml, subtree_size, 00:00:00.000_271
DBLP.xml, subtree_size, 00:00:00.000_269
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_269
DBLP.xml, subtree_size, 00:00:00.000_274
DBLP.xml, subtree_size, 00:00:00.000_270
DBLP.xml, subtree_size, 00:00:00.000_265
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_266
DBLP.xml, subtree_size, 00:00:00.000_264
DBLP.xml, subtree_size, 00:00:00.000_264
DBLP.xml, subtree_size, 00:00:00.000_269
DBLP.xml, subtree_size, 00:00:00.000_269
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_266
DBLP.xml, subtree_size, 00:00:00.000_264
DBLP.xml, subtree_size, 00:00:00.000_265
DBLP.xml, subtree_size, 00:00:00.000_270
DBLP.xml, subtree_size, 00:00:00.000_264
DBLP.xml, subtree_size, 00:00:00.000_271
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_269
DBLP.xml, subtree_size, 00:00:00.000_264
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_252
DBLP.xml, subtree_size, 00:00:00.000_252
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_313
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_256
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_265
DBLP.xml, subtree_size, 00:00:00.000_256
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_256
DBLP.xml, subtree_size, 00:00:00.000_272
DBLP.xml, subtree_size, 00:00:00.000_252
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_256
DBLP.xml, subtree_size, 00:00:00.000_267
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_264
DBLP.xml, subtree_size, 00:00:00.000_256
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_256
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_256
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_265
DBLP.xml, subtree_size, 00:00:00.000_265
DBLP.xml, subtree_size, 00:00:00.000_266
DBLP.xml, subtree_size, 00:00:00.000_268
DBLP.xml, subtree_size, 00:00:00.000_269
DBLP.xml, subtree_size, 00:00:00.000_266
DBLP.xml, subtree_size, 00:00:00.000_266
DBLP.xml, subtree_size, 00:00:00.000_270
DBLP.xml, subtree_size, 00:00:00.000_264
DBLP.xml, subtree_size, 00:00:00.000_268
DBLP.xml, subtree_size, 00:00:00.000_266
DBLP.xml, subtree_size, 00:00:00.000_266
DBLP.xml, subtree_size, 00:00:00.000_266
DBLP.xml, subtree_size, 00:00:00.000_265
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_264
DBLP.xml, subtree_size, 00:00:00.000_266
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_268
DBLP.xml, subtree_size, 00:00:00.000_267
DBLP.xml, subtree_size, 00:00:00.000_268
DBLP.xml, subtree_size, 00:00:00.000_271
DBLP.xml, subtree_size, 00:00:00.000_276
DBLP.xml, subtree_size, 00:00:00.000_265
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_256
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_251
DBLP.xml, subtree_size, 00:00:00.000_296
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_252
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_276
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_250
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_252
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_256
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_252
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_361
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_274
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_252
DBLP.xml, subtree_size, 00:00:00.000_269
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_264
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_250
DBLP.xml, subtree_size, 00:00:00.000_251
DBLP.xml, subtree_size, 00:00:00.000_251
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_251
DBLP.xml, subtree_size, 00:00:00.000_249
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_270
DBLP.xml, subtree_size, 00:00:00.000_361
DBLP.xml, subtree_size, 00:00:00.000_368
DBLP.xml, subtree_size, 00:00:00.000_368
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_300
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_291
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_264
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_256
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_265
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_256
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_251
DBLP.xml, subtree_size, 00:00:00.000_251
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_250
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_253
DBLP.xml, subtree_size, 00:00:00.000_264
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_279
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_256
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_254
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_256
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_264
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_267
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_265
DBLP.xml, subtree_size, 00:00:00.000_266
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_266
DBLP.xml, subtree_size, 00:00:00.000_262
DBLP.xml, subtree_size, 00:00:00.000_268
DBLP.xml, subtree_size, 00:00:00.000_265
DBLP.xml, subtree_size, 00:00:00.000_271
DBLP.xml, subtree_size, 00:00:00.000_265
DBLP.xml, subtree_size, 00:00:00.000_266
DBLP.xml, subtree_size, 00:00:00.000_264
DBLP.xml, subtree_size, 00:00:00.000_267
DBLP.xml, subtree_size, 00:00:00.000_281
DBLP.xml, subtree_size, 00:00:00.000_266
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_265
DBLP.xml, subtree_size, 00:00:00.000_268
DBLP.xml, subtree_size, 00:00:00.000_266
DBLP.xml, subtree_size, 00:00:00.000_264
DBLP.xml, subtree_size, 00:00:00.000_260
DBLP.xml, subtree_size, 00:00:00.000_263
DBLP.xml, subtree_size, 00:00:00.000_256
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_261
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_258
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_255
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_307
DBLP.xml, subtree_size, 00:00:00.000_257
DBLP.xml, subtree_size, 00:00:00.000_259
DBLP.xml, subtree_size, 00:00:00.000_258
