DBLP.xml, Factory::create, 00:04:54.180_505
DBLP.xml, depth, 00:00:00.000_119
DBLP.xml, depth, 00:00:00.000_121
DBLP.xml, depth, 00:00:00.000_119
DBLP.xml, depth, 00:00:00.000_119
DBLP.xml, depth, 00:00:00.000_119
DBLP.xml, depth, 00:00:00.000_120
DBLP.xml, depth, 00:00:00.000_120
DBLP.xml, depth, 00:00:00.000_126
DBLP.xml, depth, 00:00:00.000_122
DBLP.xml, depth, 00:00:00.000_120
DBLP.xml, depth, 00:00:00.000_120
DBLP.xml, depth, 00:00:00.000_118
DBLP.xml, depth, 00:00:00.000_120
DBLP.xml, depth, 00:00:00.000_121
DBLP.xml, depth, 00:00:00.000_119
DBLP.xml, depth, 00:00:00.000_119
DBLP.xml, depth, 00:00:00.000_119
DBLP.xml, depth, 00:00:00.000_120
DBLP.xml, depth, 00:00:00.000_120
DBLP.xml, depth, 00:00:00.000_120
DBLP.xml, depth, 00:00:00.000_119
DBLP.xml, depth, 00:00:00.000_119
DBLP.xml, depth, 00:00:00.000_120
DBLP.xml, depth, 00:00:00.000_119
DBLP.xml, depth, 00:00:00.000_118
DBLP.xml, depth, 00:00:00.000_120
DBLP.xml, depth, 00:00:00.000_118
DBLP.xml, depth, 00:00:00.000_119
DBLP.xml, depth, 00:00:00.000_119
DBLP.xml, depth, 00:00:00.000_119
DBLP.xml, depth, 00:00:00.000_119
DBLP.xml, depth, 00:00:00.000_119
DBLP.xml, depth, 00:00:00.000_121
DBLP.xml, depth, 00:00:00.000_117
DBLP.xml, depth, 00:00:00.000_119
DBLP.xml, depth, 00:00:00.000_119
DBLP.xml, depth, 00:00:00.000_118
DBLP.xml, depth, 00:00:00.000_119
DBLP.xml, depth, 00:00:00.000_129
DBLP.xml, depth, 00:00:00.000_118
DBLP.xml, depth, 00:00:00.000_119
DBLP.xml, depth, 00:00:00.000_140
DBLP.xml, depth, 00:00:00.000_120
DBLP.xml, depth, 00:00:00.000_121
DBLP.xml, depth, 00:00:00.000_121
DBLP.xml, depth, 00:00:00.000_122
DBLP.xml, depth, 00:00:00.000_122
DBLP.xml, depth, 00:00:00.000_121
DBLP.xml, depth, 00:00:00.000_121
DBLP.xml, depth, 00:00:00.000_121
DBLP.xml, depth, 00:00:00.000_120
DBLP.xml, depth, 00:00:00.000_121
DBLP.xml, depth, 00:00:00.000_121
DBLP.xml, depth, 00:00:00.000_122
DBLP.xml, depth, 00:00:00.000_120
DBLP.xml, depth, 00:00:00.000_121
DBLP.xml, depth, 00:00:00.000_120
DBLP.xml, depth, 00:00:00.000_120
DBLP.xml, depth, 00:00:00.000_120
DBLP.xml, depth, 00:00:00.000_126
DBLP.xml, depth, 00:00:00.000_122
DBLP.xml, depth, 00:00:00.000_121
DBLP.xml, depth, 00:00:00.000_121
DBLP.xml, depth, 00:00:00.000_121
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_122
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_122
DBLP.xml, depth, 00:00:00.000_146
DBLP.xml, depth, 00:00:00.000_144
DBLP.xml, depth, 00:00:00.000_143
DBLP.xml, depth, 00:00:00.000_128
DBLP.xml, depth, 00:00:00.000_122
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_125
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_126
DBLP.xml, depth, 00:00:00.000_125
DBLP.xml, depth, 00:00:00.000_125
DBLP.xml, depth, 00:00:00.000_126
DBLP.xml, depth, 00:00:00.000_140
DBLP.xml, depth, 00:00:00.000_131
DBLP.xml, depth, 00:00:00.000_127
DBLP.xml, depth, 00:00:00.000_126
DBLP.xml, depth, 00:00:00.000_127
DBLP.xml, depth, 00:00:00.000_126
DBLP.xml, depth, 00:00:00.000_126
DBLP.xml, depth, 00:00:00.000_127
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_125
DBLP.xml, depth, 00:00:00.000_125
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_128
DBLP.xml, depth, 00:00:00.000_144
DBLP.xml, depth, 00:00:00.000_126
DBLP.xml, depth, 00:00:00.000_126
DBLP.xml, depth, 00:00:00.000_127
DBLP.xml, depth, 00:00:00.000_127
DBLP.xml, depth, 00:00:00.000_131
DBLP.xml, depth, 00:00:00.000_127
DBLP.xml, depth, 00:00:00.000_125
DBLP.xml, depth, 00:00:00.000_126
DBLP.xml, depth, 00:00:00.000_125
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_125
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_125
DBLP.xml, depth, 00:00:00.000_125
DBLP.xml, depth, 00:00:00.000_125
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_126
DBLP.xml, depth, 00:00:00.000_132
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_125
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_122
DBLP.xml, depth, 00:00:00.000_122
DBLP.xml, depth, 00:00:00.000_125
DBLP.xml, depth, 00:00:00.000_122
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_121
DBLP.xml, depth, 00:00:00.000_121
DBLP.xml, depth, 00:00:00.000_120
DBLP.xml, depth, 00:00:00.000_120
DBLP.xml, depth, 00:00:00.000_120
DBLP.xml, depth, 00:00:00.000_121
DBLP.xml, depth, 00:00:00.000_122
DBLP.xml, depth, 00:00:00.000_135
DBLP.xml, depth, 00:00:00.000_121
DBLP.xml, depth, 00:00:00.000_120
DBLP.xml, depth, 00:00:00.000_121
DBLP.xml, depth, 00:00:00.000_122
DBLP.xml, depth, 00:00:00.000_125
DBLP.xml, depth, 00:00:00.000_122
DBLP.xml, depth, 00:00:00.000_121
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_120
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_121
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_121
DBLP.xml, depth, 00:00:00.000_122
DBLP.xml, depth, 00:00:00.000_121
DBLP.xml, depth, 00:00:00.000_135
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_131
DBLP.xml, depth, 00:00:00.000_122
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_125
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_125
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_129
DBLP.xml, depth, 00:00:00.000_129
DBLP.xml, depth, 00:00:00.000_125
DBLP.xml, depth, 00:00:00.000_122
DBLP.xml, depth, 00:00:00.000_122
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_122
DBLP.xml, depth, 00:00:00.000_122
DBLP.xml, depth, 00:00:00.000_122
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_122
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_125
DBLP.xml, depth, 00:00:00.000_126
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_122
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, depth, 00:00:00.000_124
DBLP.xml, depth, 00:00:00.000_123
DBLP.xml, height, 00:00:00.000_120
DBLP.xml, height, 00:00:00.000_244
DBLP.xml, height, 00:00:00.000_244
DBLP.xml, height, 00:00:00.000_243
DBLP.xml, height, 00:00:00.000_241
DBLP.xml, height, 00:00:00.000_244
DBLP.xml, height, 00:00:00.000_242
DBLP.xml, height, 00:00:00.000_243
DBLP.xml, height, 00:00:00.000_244
DBLP.xml, height, 00:00:00.000_244
DBLP.xml, height, 00:00:00.000_241
DBLP.xml, height, 00:00:00.000_243
DBLP.xml, height, 00:00:00.000_242
DBLP.xml, height, 00:00:00.000_248
DBLP.xml, height, 00:00:00.000_242
DBLP.xml, height, 00:00:00.000_243
DBLP.xml, height, 00:00:00.000_242
DBLP.xml, height, 00:00:00.000_241
DBLP.xml, height, 00:00:00.000_245
DBLP.xml, height, 00:00:00.000_247
DBLP.xml, height, 00:00:00.000_243
DBLP.xml, height, 00:00:00.000_244
DBLP.xml, height, 00:00:00.000_246
DBLP.xml, height, 00:00:00.000_243
DBLP.xml, height, 00:00:00.000_242
DBLP.xml, height, 00:00:00.000_243
DBLP.xml, height, 00:00:00.000_271
DBLP.xml, height, 00:00:00.000_271
DBLP.xml, height, 00:00:00.000_273
DBLP.xml, height, 00:00:00.000_274
DBLP.xml, height, 00:00:00.000_272
DBLP.xml, height, 00:00:00.000_272
DBLP.xml, height, 00:00:00.000_273
DBLP.xml, height, 00:00:00.000_273
DBLP.xml, height, 00:00:00.000_273
DBLP.xml, height, 00:00:00.000_274
DBLP.xml, height, 00:00:00.000_271
DBLP.xml, height, 00:00:00.000_271
DBLP.xml, height, 00:00:00.000_271
DBLP.xml, height, 00:00:00.000_272
DBLP.xml, height, 00:00:00.000_272
DBLP.xml, height, 00:00:00.000_272
DBLP.xml, height, 00:00:00.000_271
DBLP.xml, height, 00:00:00.000_271
DBLP.xml, height, 00:00:00.000_271
DBLP.xml, height, 00:00:00.000_272
DBLP.xml, height, 00:00:00.000_272
DBLP.xml, height, 00:00:00.000_276
DBLP.xml, height, 00:00:00.000_274
DBLP.xml, height, 00:00:00.000_273
DBLP.xml, height, 00:00:00.000_273
DBLP.xml, height, 00:00:00.000_270
DBLP.xml, height, 00:00:00.000_272
DBLP.xml, height, 00:00:00.000_272
DBLP.xml, height, 00:00:00.000_278
DBLP.xml, height, 00:00:00.000_272
DBLP.xml, height, 00:00:00.000_272
DBLP.xml, height, 00:00:00.000_277
DBLP.xml, height, 00:00:00.000_271
DBLP.xml, height, 00:00:00.000_271
DBLP.xml, height, 00:00:00.000_272
DBLP.xml, height, 00:00:00.000_272
DBLP.xml, height, 00:00:00.000_280
DBLP.xml, height, 00:00:00.000_279
DBLP.xml, height, 00:00:00.000_275
DBLP.xml, height, 00:00:00.000_272
DBLP.xml, height, 00:00:00.000_291
DBLP.xml, height, 00:00:00.000_291
DBLP.xml, height, 00:00:00.000_290
DBLP.xml, height, 00:00:00.000_293
DBLP.xml, height, 00:00:00.000_289
DBLP.xml, height, 00:00:00.000_291
DBLP.xml, height, 00:00:00.000_293
DBLP.xml, height, 00:00:00.000_291
DBLP.xml, height, 00:00:00.000_311
DBLP.xml, height, 00:00:00.000_290
DBLP.xml, height, 00:00:00.000_297
DBLP.xml, height, 00:00:00.000_292
DBLP.xml, height, 00:00:00.000_292
DBLP.xml, height, 00:00:00.000_292
DBLP.xml, height, 00:00:00.000_292
DBLP.xml, height, 00:00:00.000_292
DBLP.xml, height, 00:00:00.000_291
DBLP.xml, height, 00:00:00.000_303
DBLP.xml, height, 00:00:00.000_290
DBLP.xml, height, 00:00:00.000_290
DBLP.xml, height, 00:00:00.000_290
DBLP.xml, height, 00:00:00.000_291
DBLP.xml, height, 00:00:00.000_292
DBLP.xml, height, 00:00:00.000_290
DBLP.xml, height, 00:00:00.000_290
DBLP.xml, height, 00:00:00.000_291
DBLP.xml, height, 00:00:00.000_294
DBLP.xml, height, 00:00:00.000_289
DBLP.xml, height, 00:00:00.000_292
DBLP.xml, height, 00:00:00.000_290
DBLP.xml, height, 00:00:00.000_289
DBLP.xml, height, 00:00:00.000_293
DBLP.xml, height, 00:00:00.000_290
DBLP.xml, height, 00:00:00.000_289
DBLP.xml, height, 00:00:00.000_288
DBLP.xml, height, 00:00:00.000_290
DBLP.xml, height, 00:00:00.000_289
DBLP.xml, height, 00:00:00.000_290
DBLP.xml, height, 00:00:00.000_289
DBLP.xml, height, 00:00:00.000_298
DBLP.xml, height, 00:00:00.000_292
DBLP.xml, height, 00:00:00.000_293
DBLP.xml, height, 00:00:00.000_294
DBLP.xml, height, 00:00:00.000_293
DBLP.xml, height, 00:00:00.000_299
DBLP.xml, height, 00:00:00.000_292
DBLP.xml, height, 00:00:00.000_292
DBLP.xml, height, 00:00:00.000_289
DBLP.xml, height, 00:00:00.000_291
DBLP.xml, height, 00:00:00.000_274
DBLP.xml, height, 00:00:00.000_277
DBLP.xml, height, 00:00:00.000_271
DBLP.xml, height, 00:00:00.000_271
DBLP.xml, height, 00:00:00.000_277
DBLP.xml, height, 00:00:00.000_273
DBLP.xml, height, 00:00:00.000_270
DBLP.xml, height, 00:00:00.000_273
DBLP.xml, height, 00:00:00.000_270
DBLP.xml, height, 00:00:00.000_270
DBLP.xml, height, 00:00:00.000_272
DBLP.xml, height, 00:00:00.000_271
DBLP.xml, height, 00:00:00.000_271
DBLP.xml, height, 00:00:00.000_272
DBLP.xml, height, 00:00:00.000_273
DBLP.xml, height, 00:00:00.000_273
DBLP.xml, height, 00:00:00.000_278
DBLP.xml, height, 00:00:00.000_278
DBLP.xml, height, 00:00:00.000_274
DBLP.xml, height, 00:00:00.000_273
DBLP.xml, height, 00:00:00.000_274
DBLP.xml, height, 00:00:00.000_271
DBLP.xml, height, 00:00:00.000_271
DBLP.xml, height, 00:00:00.000_270
DBLP.xml, height, 00:00:00.000_271
DBLP.xml, height, 00:00:00.000_274
DBLP.xml, height, 00:00:00.000_273
DBLP.xml, height, 00:00:00.000_273
DBLP.xml, height, 00:00:00.000_276
DBLP.xml, height, 00:00:00.000_272
DBLP.xml, height, 00:00:00.000_274
DBLP.xml, height, 00:00:00.000_280
DBLP.xml, height, 00:00:00.000_271
DBLP.xml, height, 00:00:00.000_273
DBLP.xml, height, 00:00:00.000_274
DBLP.xml, height, 00:00:00.000_284
DBLP.xml, height, 00:00:00.000_272
DBLP.xml, height, 00:00:00.000_272
DBLP.xml, height, 00:00:00.000_273
DBLP.xml, height, 00:00:00.000_271
DBLP.xml, height, 00:00:00.000_273
DBLP.xml, height, 00:00:00.000_256
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_253
DBLP.xml, height, 00:00:00.000_256
DBLP.xml, height, 00:00:00.000_256
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_254
DBLP.xml, height, 00:00:00.000_256
DBLP.xml, height, 00:00:00.000_256
DBLP.xml, height, 00:00:00.000_263
DBLP.xml, height, 00:00:00.000_258
DBLP.xml, height, 00:00:00.000_256
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_256
DBLP.xml, height, 00:00:00.000_254
DBLP.xml, height, 00:00:00.000_256
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_256
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_256
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_256
DBLP.xml, height, 00:00:00.000_270
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_250
DBLP.xml, height, 00:00:00.000_250
DBLP.xml, height, 00:00:00.000_252
DBLP.xml, height, 00:00:00.000_250
DBLP.xml, height, 00:00:00.000_250
DBLP.xml, height, 00:00:00.000_250
DBLP.xml, height, 00:00:00.000_250
DBLP.xml, height, 00:00:00.000_253
DBLP.xml, height, 00:00:00.000_250
DBLP.xml, height, 00:00:00.000_250
DBLP.xml, height, 00:00:00.000_256
DBLP.xml, height, 00:00:00.000_259
DBLP.xml, height, 00:00:00.000_253
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_249
DBLP.xml, height, 00:00:00.000_381
DBLP.xml, height, 00:00:00.000_399
DBLP.xml, height, 00:00:00.000_382
DBLP.xml, height, 00:00:00.000_404
DBLP.xml, height, 00:00:00.000_386
DBLP.xml, height, 00:00:00.000_252
DBLP.xml, height, 00:00:00.000_386
DBLP.xml, height, 00:00:00.000_390
DBLP.xml, height, 00:00:00.000_393
DBLP.xml, height, 00:00:00.000_252
DBLP.xml, height, 00:00:00.000_269
DBLP.xml, height, 00:00:00.000_386
DBLP.xml, height, 00:00:00.000_251
DBLP.xml, height, 00:00:00.000_253
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_254
DBLP.xml, height, 00:00:00.000_254
DBLP.xml, height, 00:00:00.000_254
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_256
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_282
DBLP.xml, height, 00:00:00.000_254
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_261
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_258
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_256
DBLP.xml, height, 00:00:00.000_256
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_256
DBLP.xml, height, 00:00:00.000_251
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_326
DBLP.xml, height, 00:00:00.000_407
DBLP.xml, height, 00:00:00.000_262
DBLP.xml, height, 00:00:00.000_261
DBLP.xml, height, 00:00:00.000_261
DBLP.xml, height, 00:00:00.000_262
DBLP.xml, height, 00:00:00.000_266
DBLP.xml, height, 00:00:00.000_260
DBLP.xml, height, 00:00:00.000_263
DBLP.xml, height, 00:00:00.000_263
DBLP.xml, height, 00:00:00.000_265
DBLP.xml, height, 00:00:00.000_261
DBLP.xml, height, 00:00:00.000_260
DBLP.xml, height, 00:00:00.000_260
DBLP.xml, height, 00:00:00.000_259
DBLP.xml, height, 00:00:00.001_151
DBLP.xml, height, 00:00:00.000_409
DBLP.xml, height, 00:00:00.000_422
DBLP.xml, height, 00:00:00.000_401
DBLP.xml, height, 00:00:00.000_395
DBLP.xml, height, 00:00:00.000_395
DBLP.xml, height, 00:00:00.000_410
DBLP.xml, height, 00:00:00.000_270
DBLP.xml, height, 00:00:00.000_302
DBLP.xml, height, 00:00:00.000_403
DBLP.xml, height, 00:00:00.000_397
DBLP.xml, height, 00:00:00.000_261
DBLP.xml, height, 00:00:00.000_261
DBLP.xml, height, 00:00:00.000_262
DBLP.xml, height, 00:00:00.000_261
DBLP.xml, height, 00:00:00.000_260
DBLP.xml, height, 00:00:00.000_264
DBLP.xml, height, 00:00:00.000_259
DBLP.xml, height, 00:00:00.000_249
DBLP.xml, height, 00:00:00.000_252
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_249
DBLP.xml, height, 00:00:00.000_252
DBLP.xml, height, 00:00:00.000_258
DBLP.xml, height, 00:00:00.000_250
DBLP.xml, height, 00:00:00.000_251
DBLP.xml, height, 00:00:00.000_250
DBLP.xml, height, 00:00:00.000_248
DBLP.xml, height, 00:00:00.000_251
DBLP.xml, height, 00:00:00.000_253
DBLP.xml, height, 00:00:00.000_249
DBLP.xml, height, 00:00:00.000_249
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_250
DBLP.xml, height, 00:00:00.000_247
DBLP.xml, height, 00:00:00.000_249
DBLP.xml, height, 00:00:00.000_250
DBLP.xml, height, 00:00:00.000_249
DBLP.xml, height, 00:00:00.000_248
DBLP.xml, height, 00:00:00.000_249
DBLP.xml, height, 00:00:00.000_250
DBLP.xml, height, 00:00:00.000_249
DBLP.xml, height, 00:00:00.000_250
DBLP.xml, height, 00:00:00.000_252
DBLP.xml, height, 00:00:00.000_248
DBLP.xml, height, 00:00:00.000_260
DBLP.xml, height, 00:00:00.000_261
DBLP.xml, height, 00:00:00.000_260
DBLP.xml, height, 00:00:00.000_261
DBLP.xml, height, 00:00:00.000_259
DBLP.xml, height, 00:00:00.000_260
DBLP.xml, height, 00:00:00.000_260
DBLP.xml, height, 00:00:00.000_259
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_259
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_258
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_259
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_258
DBLP.xml, height, 00:00:00.000_268
DBLP.xml, height, 00:00:00.000_258
DBLP.xml, height, 00:00:00.000_256
DBLP.xml, height, 00:00:00.000_259
DBLP.xml, height, 00:00:00.000_259
DBLP.xml, height, 00:00:00.000_258
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_253
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_254
DBLP.xml, height, 00:00:00.000_253
DBLP.xml, height, 00:00:00.000_252
DBLP.xml, height, 00:00:00.000_253
DBLP.xml, height, 00:00:00.000_251
DBLP.xml, height, 00:00:00.000_252
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_266
DBLP.xml, height, 00:00:00.000_260
DBLP.xml, height, 00:00:00.000_261
DBLP.xml, height, 00:00:00.000_259
DBLP.xml, height, 00:00:00.000_261
DBLP.xml, height, 00:00:00.000_259
DBLP.xml, height, 00:00:00.000_262
DBLP.xml, height, 00:00:00.000_259
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_254
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_274
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_261
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_245
DBLP.xml, height, 00:00:00.000_247
DBLP.xml, height, 00:00:00.000_244
DBLP.xml, height, 00:00:00.000_245
DBLP.xml, height, 00:00:00.000_251
DBLP.xml, height, 00:00:00.000_249
DBLP.xml, height, 00:00:00.000_247
DBLP.xml, height, 00:00:00.000_250
DBLP.xml, height, 00:00:00.000_247
DBLP.xml, height, 00:00:00.000_246
DBLP.xml, height, 00:00:00.000_246
DBLP.xml, height, 00:00:00.000_248
DBLP.xml, height, 00:00:00.000_246
DBLP.xml, height, 00:00:00.000_246
DBLP.xml, height, 00:00:00.000_247
DBLP.xml, height, 00:00:00.000_248
DBLP.xml, height, 00:00:00.000_246
DBLP.xml, height, 00:00:00.000_248
DBLP.xml, height, 00:00:00.000_245
DBLP.xml, height, 00:00:00.000_243
DBLP.xml, height, 00:00:00.000_247
DBLP.xml, height, 00:00:00.000_246
DBLP.xml, height, 00:00:00.000_247
DBLP.xml, height, 00:00:00.000_247
DBLP.xml, height, 00:00:00.000_246
DBLP.xml, height, 00:00:00.000_246
DBLP.xml, height, 00:00:00.000_244
DBLP.xml, height, 00:00:00.000_244
DBLP.xml, height, 00:00:00.000_247
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_256
DBLP.xml, height, 00:00:00.000_253
DBLP.xml, height, 00:00:00.000_253
DBLP.xml, height, 00:00:00.000_254
DBLP.xml, height, 00:00:00.000_250
DBLP.xml, height, 00:00:00.000_251
DBLP.xml, height, 00:00:00.000_252
DBLP.xml, height, 00:00:00.000_253
DBLP.xml, height, 00:00:00.000_252
DBLP.xml, height, 00:00:00.000_252
DBLP.xml, height, 00:00:00.000_253
DBLP.xml, height, 00:00:00.000_253
DBLP.xml, height, 00:00:00.000_253
DBLP.xml, height, 00:00:00.000_254
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_252
DBLP.xml, height, 00:00:00.000_254
DBLP.xml, height, 00:00:00.000_252
DBLP.xml, height, 00:00:00.000_253
DBLP.xml, height, 00:00:00.000_259
DBLP.xml, height, 00:00:00.000_251
DBLP.xml, height, 00:00:00.000_251
DBLP.xml, height, 00:00:00.000_253
DBLP.xml, height, 00:00:00.000_253
DBLP.xml, height, 00:00:00.000_269
DBLP.xml, height, 00:00:00.000_254
DBLP.xml, height, 00:00:00.000_254
DBLP.xml, height, 00:00:00.000_268
DBLP.xml, height, 00:00:00.000_256
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_263
DBLP.xml, height, 00:00:00.000_263
DBLP.xml, height, 00:00:00.000_254
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_257
DBLP.xml, height, 00:00:00.000_258
DBLP.xml, height, 00:00:00.000_256
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_258
DBLP.xml, height, 00:00:00.000_256
DBLP.xml, height, 00:00:00.000_256
DBLP.xml, height, 00:00:00.000_256
DBLP.xml, height, 00:00:00.000_259
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_256
DBLP.xml, height, 00:00:00.000_255
DBLP.xml, height, 00:00:00.000_255
